,trial,f1,spikes
0,1,20,"[58.5, 86.3, 114.8, 141.0, 144.3, 158.5, 160.6, 161.9, 190.2, 192.9, 211.6, 301.3, 529.5, 573.8, 579.8, 592.7, 595.6, 636.8, 646.8, 669.4, 674.0, 727.0, 747.4, 756.1, 776.1, 782.9, 966.8, 969.8, 1019.1, 1020.1, 1020.7, 1021.8, 1024.1, 1028.3, 1049.8, 1375.9, 1401.6, 1402.7, 1409.4, 1418.9, 1423.1, 1428.6, 1510.3, 1533.0, 1536.0, 1541.7, 1558.1, 1564.0, 1568.5, 1596.4, 1721.3, 1782.9, 1816.8, 1819.4, 1821.8, 1823.3, 1823.8, 1826.5, 1828.3, 1829.2, 1836.4, 1841.1, 1845.2, 1873.8, 1928.5, 2090.2, 2134.6, 2181.8, 2232.6, 2234.8, 2239.0, 2241.2, 2248.9, 2256.1, 2257.6, 2263.1, 2279.8, 2439.8, 2650.5, 2654.5, 2658.7, 2661.1, 2669.0, 2669.9, 2679.8, 2684.0, 2688.5, 2689.9, 2694.5, 2699.1, 2714.3, 2717.8, 2865.9, 2959.6, 2961.2, 2967.9, 2970.9, 2981.5, 3066.7, 3095.0, 3102.2, 3111.3, 3116.0, 3120.2, 3127.8, 3130.4, 3134.0, 3135.5, 3139.5, 3142.7, 3144.4, 3145.2, 3147.6, 3150.7, 3157.4, 3157.9, 3172.3, 3175.8, 3180.2, 3185.0, 3270.0, 3340.8, 3364.5, 3381.6, 3388.3, 3426.3, 3430.5, 3452.1, 3543.0, 3556.8, 3564.1, 3637.5, 3658.1, 3749.6, 3767.1, 3882.6, 3943.8, 3971.4, 3979.9, 3990.5, 4008.1, 4012.4, 4031.1, 4134.7, 4164.5, 4168.9, 4226.2, 4268.7, 4314.9, 4316.7, 4328.5, 4341.5, 4377.7, 4391.6, 4392.7, 4403.4, 4427.5, 4441.6, 4459.9, 4488.0, 4491.6, 4541.6, 4558.3, 4591.6, 4641.6, 4647.8, 4680.2, 4691.6, 4718.1, 4725.9, 4727.4, 4728.4, 4741.6, 4791.6, 4841.6, 4890.7, 5027.9, 5177.8, 5231.4, 5232.8, 5240.4, 5255.4, 5260.6, 5281.6, 5446.1, 5567.2, 5769.5, 5789.4, 5949.7, 5961.6, 5966.6, 5985.0, 6035.4, 6239.7, 6300.4, 6311.9, 6338.5, 6392.1, 6417.6, 6461.6, 6485.2, 6515.5, 6554.0, 6562.7, 6604.2, 6651.6, 6808.0, 6837.6, 6999.4, 7055.9, 7074.3, 7084.6, 7185.9, 7202.2, 7212.0, 7226.0, 7232.9, 7249.6, 7471.2, 7478.3, 7656.5, 7778.3, 7822.0, 7866.5, 7912.3, 7916.6, 7930.9, 7951.3, 7966.6, 7978.9, 8004.8, 8016.6, 8047.7, 8066.6, 8116.6, 8149.6, 8166.6, 8216.6, 8266.6, 8316.6, 8365.8, 8366.6, 8386.8, 8463.5, 8647.3, 8717.8, 9075.7, 9174.4, 9194.0, 9393.9, 9428.7, 9443.4, 9498.9, 9549.7, 9569.4, 9611.8, 9623.2, 9661.3, 9671.1, 9764.5, 9791.1, 9829.7, 9844.0, 9866.5, 9883.0, 9890.2, 9895.2, 9915.0, 9919.6, 9940.7, 9946.0, 9966.8, 9996.5, 10009.7, 10078.9, 10104.7, 10120.7, 10131.6, 10145.1, 10150.8, 10164.5, 10169.3, 10176.5, 10189.4, 10201.0, 10208.7, 10248.0, 10260.8, 10266.7, 10273.8, 10291.7, 10298.4, 10305.2, 10327.2, 10332.1, 10337.1, 10340.9, 10367.8, 10389.9, 10399.7, 10419.8, 10427.9, 10441.8, 10450.6, 10454.8, 10479.1, 10496.3, 10515.9, 10521.4, 10531.3, 10541.9, 10549.4, 10554.4, 10582.0, 10591.6, 10595.0, 10622.7, 10637.7, 10647.3, 10651.5, 10664.4, 10681.2, 10685.9, 10719.9, 10732.0, 10740.8, 10899.8, 10903.6, 10925.0, 10947.8, 10955.9, 11211.4, 11235.4, 11278.7, 11375.2, 11392.2, 11421.3, 11429.0, 11445.8, 11450.8, 11527.7, 11661.0, 11717.5, 11816.2]"
1,1,40,"[0.6, 4.4, 5.6, 20.9, 72.3, 88.1, 289.6, 394.2, 401.4, 414.4, 423.5, 519.2, 741.7, 851.8, 856.5, 1165.6, 1335.9, 1336.9, 1337.9, 2036.9, 2039.9, 2138.8, 2143.9, 2348.0, 2552.0, 2570.8, 2581.4, 2582.3, 2585.8, 2590.8, 2594.1, 2600.0, 2612.4, 2967.6, 3064.3, 3075.5, 3077.3, 3083.6, 3086.4, 3093.9, 3112.3, 3118.4, 3121.5, 3130.2, 3133.6, 3138.2, 3177.1, 3605.4, 3866.1, 3894.5, 3989.5, 4070.9, 4209.5, 4332.2, 4380.2, 4405.3, 4430.3, 4432.3, 4455.3, 4480.3, 4505.3, 4530.3, 4555.3, 4580.3, 4586.6, 4605.4, 4630.4, 4655.4, 4680.4, 4705.4, 4715.8, 4730.4, 4743.2, 4755.4, 4780.4, 4805.4, 4830.4, 4838.2, 4855.4, 4880.5, 4927.3, 5101.8, 5123.2, 5604.3, 5825.1, 5830.9, 6236.6, 6255.6, 6266.1, 6372.5, 6393.4, 6426.8, 6448.2, 6456.5, 6463.8, 6480.0, 6876.2, 6936.8, 6942.1, 6947.1, 6964.9, 6968.8, 6989.3, 7011.7, 7075.2, 7155.8, 7189.4, 7223.8, 7251.6, 7257.6, 7277.1, 7310.4, 7381.4, 7389.7, 7416.5, 7433.7, 7443.2, 7460.6, 7612.6, 7617.2, 7663.7, 7669.1, 7691.1, 7698.2, 7733.9, 7758.0, 7807.8, 7811.8, 7813.9, 7832.5, 7840.6, 7841.9, 7862.0, 7864.1, 7866.9, 7877.6, 7880.2, 7888.9, 7897.4, 7899.6, 7913.5, 7914.1, 7923.3, 7946.8, 7961.2, 7979.7, 7980.1, 7982.3, 8002.0, 8011.6, 8013.4, 8037.2, 8046.7, 8080.0, 8086.2, 8113.3, 8140.4, 8146.6, 8149.4, 8165.9, 8173.1, 8179.9, 8189.9, 8193.1, 8213.2, 8246.5, 8279.8, 8313.1, 8346.4, 8379.7, 8426.5, 8461.3, 8529.1, 9012.9, 9236.8, 9249.4, 9280.0, 9411.0, 9485.9, 9516.5, 9536.5, 9563.5, 9604.1, 9626.0, 9631.9, 9674.0, 9791.8, 9812.9, 9818.1, 9839.2, 9845.0, 9930.9, 10013.8, 10047.4, 10082.4, 10105.9, 10180.8, 10280.7, 10363.2, 10389.3, 10393.8, 10436.4, 10466.6, 10473.2, 10525.7, 10565.5, 10572.8, 10633.8, 10681.0, 10703.2, 10711.7, 10719.7, 10726.9, 10730.5, 10872.0, 10892.0, 10899.5, 10921.7, 10996.5, 11092.3, 11124.0, 11132.8, 11140.0, 11144.9, 11161.1, 11166.6, 11182.6, 11186.3, 11217.4, 11683.5]"
2,1,20,"[236.9, 252.4, 253.9, 411.4, 415.2, 736.5, 1160.7, 1168.9, 1169.8, 1174.6, 1176.0, 1180.6, 1182.5, 1185.1, 1189.5, 1195.9, 1569.3, 1579.7, 1583.1, 1584.2, 1589.5, 1599.7, 1604.0, 1633.7, 1697.8, 1713.4, 1905.2, 1929.1, 2037.9, 2043.6, 2045.0, 2048.3, 2058.2, 2060.1, 2061.4, 2063.9, 2069.0, 2069.7, 2070.7, 2075.0, 2077.5, 2079.8, 2233.8, 2253.0, 2281.3, 2361.4, 2510.3, 2568.7, 2573.6, 2580.0, 2583.5, 2586.7, 2592.7, 2707.8, 2757.5, 2762.4, 2782.6, 3039.0, 3043.9, 3626.0, 3668.9, 3861.6, 3930.3, 4023.7, 4114.6, 4223.3, 4249.6, 4285.3, 4335.4, 4336.9, 4346.4, 4385.4, 4391.2, 4435.4, 4485.4, 4535.4, 4585.4, 4635.4, 4685.4, 4735.4, 4777.2, 4783.9, 4785.4, 4894.0, 5236.7, 5241.4, 5484.3, 5497.3, 5509.8, 5514.5, 5713.0, 5911.4, 6248.8, 6587.3, 6624.0, 7216.3, 7373.5, 7393.3, 7435.5, 7493.6, 7515.1, 7526.5, 7536.7, 7593.4, 7602.3, 7664.3, 7667.0, 7758.7, 7785.4, 7786.9, 7792.1, 7800.0, 7814.6, 7820.5, 7827.1, 7836.8, 7846.4, 7868.7, 7869.6, 7903.2, 7910.3, 7951.9, 7993.5, 8035.1, 8076.7, 8118.3, 8126.3, 8159.9, 8201.5, 8243.1, 8274.2, 8284.7, 8372.6, 8471.9, 8569.6, 8792.3, 8822.9, 8886.5, 9066.7, 9759.6, 10084.4, 10836.5, 10847.7, 10915.7, 11396.1, 11584.9, 11592.2]"
3,1,20,"[122.2, 136.9, 402.6, 529.6, 681.2, 711.6, 753.1, 1268.2, 1336.8, 1410.5, 1485.8, 1617.4, 1627.8, 1629.0, 1641.5, 1644.1, 1741.3, 1764.5, 1784.7, 2072.9, 2152.6, 2490.1, 2788.3, 2912.6, 2948.8, 2963.4, 3043.0, 3227.8, 3376.4, 3520.9, 3754.1, 3778.4, 3797.5, 3813.9, 3825.2, 3986.3, 4151.4, 4261.6, 4282.9, 4288.5, 4336.2, 4338.5, 4346.9, 4388.5, 4409.9, 4427.8, 4438.5, 4488.5, 4538.5, 4545.8, 4588.5, 4638.5, 4673.1, 4683.1, 4688.5, 4738.5, 4788.5, 4897.7, 5064.7, 5086.1, 5089.8, 5487.2, 5701.6, 5705.6, 5762.2, 6156.4, 6601.7, 6611.7, 6668.6, 6730.4, 6803.9, 6849.9, 6909.4, 6914.1, 6953.1, 6964.6, 7061.1, 7208.3, 7240.5, 7244.6, 7263.6, 7280.4, 7319.4, 7341.3, 7344.1, 7387.3, 7446.8, 7488.2, 7505.3, 7555.7, 7613.6, 7628.0, 7666.6, 7704.3, 7788.6, 7800.1, 7811.1, 7835.8, 7858.3, 7861.0, 7885.0, 7888.6, 7896.5, 7899.1, 7943.8, 7981.1, 7988.6, 8007.4, 8088.6, 8099.4, 8130.2, 8188.6, 8288.6, 8449.5, 8462.1, 8476.5, 8582.2, 9119.4, 9216.7, 9240.5, 9285.6, 9399.3, 9434.8, 9531.9, 9538.3, 9847.1, 9854.3, 9873.5, 9886.8, 9891.3, 10645.6, 10903.6, 10908.3, 11358.0, 11471.4, 11547.9, 11638.6, 11718.9, 11797.4]"
4,1,20,"[37.5, 244.3, 435.9, 438.2, 835.3, 857.8, 869.0, 1271.0, 1273.7, 1283.3, 1691.2, 1693.2, 1702.8, 1709.8, 1712.8, 1717.6, 1819.6, 2084.7, 2160.4, 2196.3, 2208.3, 2216.3, 2220.0, 2222.1, 2233.4, 2237.7, 2244.3, 2247.9, 2253.7, 2255.1, 2260.3, 2272.9, 2735.4, 3030.6, 3045.9, 3053.4, 3062.2, 3141.8, 3198.7, 3465.4, 3778.1, 3864.2, 3976.3, 4131.3, 4224.3, 4305.0, 4331.4, 4381.4, 4403.5, 4431.4, 4438.8, 4481.4, 4519.9, 4531.4, 4551.0, 4581.4, 4631.4, 4681.4, 4690.6, 4731.4, 4751.7, 4781.4, 4831.4, 5199.2, 5253.8, 5468.9, 5490.7, 5676.3, 5918.0, 6261.4, 6531.7, 6638.6, 6662.5, 6833.4, 6867.3, 6914.7, 6948.4, 7007.6, 7121.0, 7329.3, 7554.5, 7557.9, 7582.1, 7655.0, 7765.0, 7820.5, 7831.3, 7848.0, 7874.0, 7902.7, 7929.0, 7934.5, 7957.3, 7974.1, 8045.5, 8116.9, 8188.3, 8240.7, 8259.7, 8284.8, 8331.1, 8447.3, 8527.0, 8539.5, 8678.8, 9008.7, 9133.8, 9248.2, 9414.5, 9502.6, 9537.4, 9558.4, 9956.2, 9961.1, 10081.7, 10086.4, 10094.4, 10102.0, 10145.3, 11154.5, 11216.4, 11328.3, 11387.0, 11396.8, 11400.7, 11428.3, 11440.6, 11445.6, 11531.7, 11605.0, 11662.0, 11687.8, 11839.8]"
5,1,8,"[200.4, 321.3, 374.9, 1233.9, 1302.5, 1718.5, 1902.9, 2392.1, 2473.3, 2476.7, 2479.4, 2592.9, 2714.7, 2760.8, 2826.3, 3055.8, 3470.7, 3580.5, 3844.7, 3952.6, 3992.0, 4041.2, 4060.1, 4076.3, 4268.4, 4338.7, 4370.1, 4393.5, 4397.4, 4399.5, 4400.3, 4406.8, 4460.0, 4463.3, 4500.1, 4518.5, 4643.5, 4768.6, 4786.7, 5053.3, 5154.8, 5315.9, 5334.1, 5344.8, 5353.3, 5378.9, 5421.5, 5423.1, 5432.8, 5619.6, 5671.3, 5682.3, 5903.3, 5913.9, 5916.2, 5926.6, 5928.2, 5930.3, 5949.5, 5950.8, 5960.9, 5964.3, 5966.5, 6027.1, 6057.8, 6076.6, 6114.2, 6157.0, 6174.0, 6213.8, 6286.4, 6530.5, 6603.6, 6631.3, 6660.9, 6714.2, 6762.4, 6798.4, 6820.1, 6877.0, 6947.2, 7075.3, 7111.0, 7246.0, 7264.6, 7307.6, 7375.5, 7380.3, 7386.6, 7493.4, 7544.4, 7561.2, 7564.0, 7603.3, 7606.6, 7618.1, 7733.1, 7768.5, 7786.5, 7797.4, 7804.4, 7829.0, 7830.8, 7840.0, 7848.0, 7859.1, 7865.4, 7868.5, 7876.6, 7884.3, 7911.4, 7912.5, 7951.2, 7959.5, 7982.8, 8054.2, 8086.8, 8125.6, 8170.6, 8174.9, 8197.0, 8268.4, 8280.0, 8414.9, 8417.0, 8457.9, 8497.7, 8676.2, 8760.9, 8807.1, 8858.9, 9203.3, 9482.1, 9560.4, 9561.1, 9628.7, 9970.4, 10313.3, 10587.3, 10902.6, 10925.8, 10934.7, 11084.9, 11111.9, 11379.3, 11394.3, 11515.0, 11520.0, 11525.1, 11629.0, 11674.4]"
6,1,20,"[693.5, 760.5, 1014.2, 1015.3, 1016.3, 1521.6, 1524.3, 1531.5, 1546.3, 1553.6, 1563.0, 1615.9, 1890.5, 1905.5, 2512.9, 3034.2, 3210.3, 3297.9, 3612.7, 3619.7, 3620.2, 3625.1, 3667.8, 3672.2, 3676.0, 3679.8, 3685.4, 3689.2, 3720.6, 3842.3, 3853.9, 3981.5, 4053.3, 4177.1, 4245.9, 4323.1, 4324.5, 4354.8, 4373.2, 4378.1, 4384.5, 4403.0, 4409.1, 4423.2, 4432.5, 4437.1, 4444.8, 4473.2, 4523.2, 4541.7, 4573.2, 4623.2, 4673.2, 4723.2, 4773.2, 4816.5, 4823.2, 5148.0, 5234.7, 5244.7, 5616.3, 5619.4, 5815.7, 5885.2, 6151.2, 6234.4, 6325.7, 6359.1, 6498.7, 6848.4, 7417.9, 7421.4, 7645.2, 7727.5, 7759.9, 7823.0, 7828.5, 7852.5, 7856.8, 7858.7, 7863.3, 7875.5, 7879.9, 7894.4, 7930.1, 7965.8, 8001.5, 8009.9, 8020.8, 8037.2, 8072.7, 8072.9, 8108.6, 8144.3, 8180.1, 8215.8, 8251.5, 8261.9, 8287.2, 8322.9, 8363.9, 9131.6, 9175.8, 9189.2, 9200.1, 9212.7, 9217.4, 9221.1, 9225.9, 9230.9, 9242.9, 10032.7, 10275.4, 10878.6, 10883.8, 10890.3, 11670.9, 11774.1]"
7,1,6,"[5.8, 77.0, 84.5, 114.4, 117.5, 258.8, 332.8, 467.4, 535.6, 549.3, 553.8, 598.9, 624.6, 652.0, 659.9, 708.6, 726.5, 732.5, 761.6, 765.7, 770.2, 776.2, 783.9, 788.3, 1024.0, 1191.0, 1194.6, 1215.7, 1244.2, 1248.3, 1400.1, 1870.0, 2137.3, 2142.2, 2424.3, 2480.2, 2499.1, 2748.8, 2799.6, 2867.1, 3098.0, 3231.0, 3243.3, 3285.9, 3355.2, 3406.7, 3419.0, 3507.1, 3531.3, 3685.1, 3693.5, 3711.5, 3953.5, 4257.1, 4327.7, 4369.3, 4392.8, 4394.5, 4420.7, 4423.7, 4440.5, 4494.4, 4614.1, 4661.0, 4667.7, 4692.7, 4724.7, 4734.7, 4757.3, 4763.5, 4768.1, 4782.7, 4787.6, 4792.0, 4821.0, 4827.6, 4886.5, 4962.9, 4987.4, 4994.4, 5018.2, 5026.6, 5037.8, 5074.4, 5079.3, 5083.9, 5101.9, 5122.9, 5145.3, 5160.9, 5174.9, 5180.3, 5184.8, 5189.4, 5215.4, 5222.2, 5266.3, 5341.6, 5362.2, 5384.8, 5391.4, 5395.8, 5406.7, 5416.6, 5424.2, 5440.5, 5445.1, 5449.7, 5468.7, 5474.7, 5497.9, 5501.3, 5552.0, 5557.1, 5563.6, 5606.5, 5903.2, 5908.9, 5950.4, 5955.6, 5968.4, 5973.3, 6152.2, 6178.7, 6239.4, 6501.5, 6551.3, 6569.9, 6621.3, 6750.5, 6859.9, 6906.3, 6946.7, 7031.2, 7035.7, 7039.1, 7066.3, 7083.6, 7180.1, 7193.2, 7208.0, 7234.3, 7245.2, 7317.5, 7325.3, 7329.4, 7369.5, 7398.0, 7461.8, 7558.8, 7589.2, 7635.2, 7651.4, 7689.8, 7718.6, 7779.7, 7779.9, 7782.8, 7784.1, 7788.6, 7827.7, 7839.0, 7883.4, 7927.7, 7941.6, 7980.1, 8027.7, 8127.7, 8227.7, 8285.5, 8308.5, 8327.7, 8397.8, 8848.9, 9472.3, 9479.9, 9937.2, 9942.1, 10033.5, 10044.3, 10075.2, 10351.8, 10367.8, 10373.7, 10463.4, 10525.6, 10641.0, 10962.2, 11177.5, 11186.4, 11399.7, 11460.9, 11562.4, 11607.5, 11610.2, 11638.5, 11642.9, 11686.3, 11697.3, 11706.9, 11761.2, 11892.3]"
8,1,20,"[220.5, 223.8, 344.7, 877.3, 937.6, 988.4, 993.2, 1631.9, 1742.6, 1743.3, 1765.8, 1970.5, 2030.9, 2031.6, 2055.3, 2063.8, 2237.3, 2248.8, 2309.5, 2413.1, 2558.0, 2569.7, 3037.6, 3141.8, 3584.5, 3584.6, 3728.8, 4073.7, 4079.3, 4087.8, 4172.6, 4272.6, 4304.3, 4347.8, 4354.3, 4404.4, 4426.3, 4454.4, 4470.1, 4474.7, 4504.4, 4554.4, 4604.4, 4605.9, 4610.2, 4654.4, 4704.4, 4754.4, 4775.8, 4782.6, 4788.6, 4804.4, 4833.1, 4837.5, 4857.4, 4863.0, 4878.3, 5012.0, 5036.2, 5107.4, 5138.3, 5147.4, 5165.5, 5189.8, 5255.7, 5274.4, 5290.6, 5299.9, 5314.7, 5319.7, 5327.7, 5544.1, 5608.6, 5668.8, 5725.2, 5816.2, 6141.5, 6148.7, 6244.2, 6248.7, 6281.9, 6293.5, 6301.4, 6337.2, 6360.1, 6410.3, 6459.9, 6507.9, 6545.9, 6575.9, 6598.4, 6633.5, 6651.1, 6666.7, 6691.0, 6694.6, 6726.9, 6875.2, 6880.1, 6883.7, 6909.1, 7078.0, 7116.3, 7134.2, 7256.4, 7426.9, 7441.1, 7571.1, 7621.7, 7659.3, 7704.9, 7765.8, 7766.9, 7776.1, 7780.7, 7787.2, 7791.0, 7799.1, 7804.2, 7805.6, 7812.2, 7819.6, 7829.7, 7835.0, 7836.1, 7837.5, 7839.3, 7843.5, 7846.3, 7870.8, 7904.1, 7912.2, 7933.8, 7937.4, 7960.1, 7970.7, 8004.0, 8037.3, 8048.5, 8070.6, 8103.4, 8103.9, 8137.2, 8170.5, 8203.8, 8237.1, 8258.5, 8270.4, 8303.7, 8389.2, 8499.5, 8508.0, 8542.2, 8561.5, 8567.0, 8587.4, 8591.8, 8595.5, 8789.9, 8908.4, 8923.3, 8932.8, 9030.3, 9057.7, 9238.9, 9254.9, 9262.8, 9290.5, 9304.0, 9310.2, 9317.4, 9418.8, 9769.0, 9835.5, 9902.7, 9943.5, 9953.2, 9980.6, 9983.1, 9985.3, 10003.9, 10073.7, 10792.4, 10795.7, 10811.3, 10815.7, 10818.9, 10835.9, 10866.3, 10994.8, 11104.5, 11184.6, 11378.0, 11527.0, 11627.7, 11656.4, 11673.6, 11676.5, 11886.2]"
9,1,20,"[10.9, 77.7, 125.2, 128.0, 141.9, 341.2, 479.7, 571.3, 585.6, 623.5, 699.8, 715.3, 719.9, 739.2, 763.5, 1063.5, 1194.8, 1199.3, 1201.3, 1204.4, 1226.6, 1609.2, 1678.7, 1686.0, 1797.5, 2144.7, 2161.9, 2169.0, 2227.6, 2236.0, 2244.5, 2272.9, 2281.7, 2297.8, 2377.6, 2488.7, 2493.9, 2513.9, 2547.7, 2701.5, 2937.8, 3020.8, 3136.4, 3192.1, 3238.0, 3304.3, 3345.4, 3351.2, 3362.9, 3366.9, 3390.9, 3560.2, 3568.5, 3624.8, 3653.8, 3689.8, 3892.9, 3913.3, 3919.8, 3931.8, 3936.5, 3941.3, 3983.2, 3988.0, 3996.7, 4099.9, 4100.0, 4104.4, 4115.0, 4132.1, 4203.0, 4267.4, 4284.9, 4289.2, 4317.4, 4367.4, 4417.4, 4422.8, 4432.1, 4467.4, 4517.4, 4567.4, 4617.4, 4618.3, 4621.2, 4639.7, 4648.2, 4667.4, 4717.4, 4767.4, 4810.1, 4814.3, 4818.0, 4839.5, 4860.3, 4870.5, 4897.2, 5149.7, 5150.5, 5164.5, 5168.3, 5172.5, 5175.0, 5188.8, 5192.3, 5200.0, 5200.9, 5204.2, 5214.3, 5216.3, 5223.1, 5242.0, 5246.5, 5720.4, 5748.4, 5915.6, 5951.0, 6046.3, 6102.7, 6142.4, 6146.7, 6165.1, 6201.9, 6237.3, 6329.3, 6346.6, 6425.7, 6434.1, 6449.9, 6461.1, 6482.5, 6676.3, 6708.5, 6755.2, 6763.8, 6896.6, 6997.8, 7073.4, 7213.4, 7526.0, 7542.3, 7663.3, 7767.5, 7816.2, 7817.5, 7859.0, 7867.6, 7903.2, 7909.4, 7917.6, 7954.7, 7962.4, 7964.3, 7967.6, 7987.3, 8003.4, 8014.6, 8017.6, 8067.6, 8109.7, 8117.6, 8167.6, 8212.7, 8217.6, 8267.6, 8317.9, 8341.5, 8487.3, 8521.0, 8537.0, 8568.2, 8574.0, 8652.7, 8728.9, 8934.1, 9111.6, 9686.0, 10017.2, 10027.1, 10060.2, 10063.3, 10066.8, 10142.5, 10194.2, 10223.2, 10334.6, 10392.5, 10419.1, 10443.2, 10570.5, 10589.2, 10690.2, 10758.4, 10830.2, 11224.4, 11402.3, 11406.4, 11442.2, 11538.6, 11556.6, 11572.3, 11574.9, 11589.9, 11603.2, 11676.8, 11761.4]"
