,trial,f1,spikes
0,1,18,"[1.8, 18.2, 25.0, 61.1, 212.4, 305.8, 388.6, 429.4, 492.2, 493.4, 519.2, 532.0, 589.5, 627.8, 802.7, 978.4, 1022.5, 1051.7, 1051.8, 1051.8, 1051.8, 1053.6, 1066.8, 1210.7, 1437.6, 1513.9, 1523.9, 1728.2, 1946.8, 1953.1, 2150.5, 2262.7, 2276.3, 2276.8, 2338.7, 2342.7, 2458.4, 2546.5, 2621.8, 2626.7, 2757.9, 2767.7, 2869.2, 2934.8, 2944.5, 2960.1, 3015.6, 3046.1, 3071.1, 3088.9, 3126.6, 3174.1, 3182.1, 3237.6, 3277.4, 3293.1, 3311.4, 3348.6, 3395.4, 3404.1, 3459.6, 3512.7, 3524.1, 3546.6, 3622.3, 3642.5, 3712.3, 3730.4, 3871.7, 4035.4, 4060.1, 4133.8, 4216.5, 4292.6, 4390.8, 4489.5, 4524.6, 4622.6, 4646.3, 4722.5, 4786.5, 4797.5, 4852.7, 4867.0, 4888.1, 4924.0, 4976.5, 4996.8, 5037.9, 5043.2, 5091.3, 5181.2, 5202.8, 5262.2, 5289.9, 5335.4, 5375.9, 5414.5, 5432.3, 5459.9, 5514.0, 5546.2, 5610.5, 5642.4, 5710.3, 5741.5, 5790.0, 5896.7, 5960.5, 6022.7, 6089.6, 6145.8, 6203.9, 6224.8, 6282.6, 6285.6, 6340.5, 6399.9, 6422.2, 6450.9, 6460.2, 6517.5, 6555.1, 6560.2, 6626.4, 6648.0, 6660.2, 6690.3, 6751.2, 6760.2, 6767.6, 6789.1, 6801.1, 6853.3, 6860.2, 6886.0, 6926.0, 6960.2, 6967.8, 7042.6, 7112.1, 7156.0, 7264.5, 7284.2, 7460.4, 7555.7, 7704.9, 7796.8, 7893.2, 7916.6, 7951.2, 7961.9, 8024.1, 8135.1, 8162.8, 8258.5, 8271.7, 8271.7, 8271.8, 8271.8, 8388.1, 8416.3, 8441.5, 8466.4, 8512.8, 8520.3, 8548.7, 8559.6, 8577.8, 8588.0, 8603.2, 8607.2, 8616.1, 8636.7, 8645.5, 8658.6, 8669.2, 8677.4, 8681.3, 8683.9, 8688.5, 8688.8, 8694.1, 8705.6, 8713.8, 8740.8, 8773.8, 8777.3, 8793.9]"
1,1,18,"[19.7, 156.9, 281.7, 466.4, 469.9, 569.3, 685.2, 750.4, 778.6, 781.5, 805.4, 873.6, 959.7, 959.7, 959.7, 959.8, 1060.6, 1121.7, 1228.3, 1375.7, 1387.4, 1492.0, 1520.0, 1520.1, 1668.9, 1738.7, 1810.9, 1928.1, 2025.7, 2381.7, 2575.9, 2577.2, 2834.1, 2889.6, 2938.8, 2945.1, 3000.6, 3040.7, 3056.1, 3111.6, 3126.1, 3167.1, 3222.6, 3278.1, 3285.0, 3333.6, 3459.7, 3545.4, 3962.3, 4034.2, 4150.9, 4163.0, 4245.4, 4387.4, 4407.8, 4501.1, 4521.6, 4578.2, 4685.7, 4792.0, 4852.2, 4915.6, 4937.9, 4982.2, 5025.5, 5030.7, 5049.2, 5053.7, 5092.1, 5092.2, 5099.7, 5144.8, 5147.0, 5155.4, 5212.7, 5237.0, 5284.5, 5315.5, 5391.7, 5472.1, 5510.4, 5559.5, 5562.8, 5592.3, 5636.0, 5663.7, 5751.3, 5797.4, 5800.4, 5868.8, 5892.8, 5939.2, 5957.9, 6000.8, 6015.8, 6030.8, 6033.1, 6092.6, 6137.2, 6154.7, 6203.8, 6227.1, 6227.6, 6273.5, 6301.2, 6334.0, 6344.1, 6351.3, 6372.4, 6377.5, 6397.0, 6410.8, 6420.8, 6449.2, 6451.7, 6487.6, 6520.6, 6526.0, 6531.1, 6564.4, 6568.9, 6587.8, 6590.8, 6590.8, 6594.0, 6596.7, 6601.8, 6602.8, 6604.3, 6609.3, 6614.0, 6616.6, 6619.6, 6622.0, 6637.9, 6641.2, 6679.6, 6693.2, 6700.9, 6718.0, 6729.6, 6756.2, 6756.4, 6794.8, 6811.9, 6833.2, 6871.6, 6914.9, 7099.1, 7107.8, 7277.4, 7278.5, 7281.2, 7358.7, 7382.5, 7429.1, 7539.3, 7804.6, 7806.8, 7837.5, 7864.9, 7888.3, 7906.6, 7976.8, 8119.0, 8130.1, 8143.4, 8147.7, 8196.8, 8253.4, 8269.0, 8298.8, 8332.1, 8347.5, 8378.0]"
2,1,10,"[278.5, 293.2, 512.7, 519.4, 589.4, 627.4, 665.5, 768.0, 818.4, 860.0, 910.6, 993.7, 1262.4, 1352.3, 1364.1, 1459.5, 1599.2, 1625.3, 1635.5, 1637.9, 1642.7, 1751.1, 1848.1, 1971.2, 2066.5, 2156.8, 2222.0, 2232.4, 2248.5, 2269.8, 2275.0, 2286.2, 2288.0, 2302.0, 2308.1, 2323.8, 2355.8, 2368.6, 2369.7, 2382.1, 2409.5, 2431.7, 2452.0, 2493.7, 2572.8, 2636.7, 2637.9, 2694.1, 3466.7, 3508.0, 3547.4, 3548.5, 3608.0, 3708.0, 3781.3, 3808.0, 3848.9, 3902.9, 3904.0, 3908.0, 4008.0, 4219.3, 4281.7, 4298.0, 4359.2, 4362.7, 4387.7, 4531.3, 4587.4, 4622.8, 4723.7, 4833.5, 4838.3, 4955.6, 5047.9, 5091.8, 5142.3, 5162.9, 5241.9, 5277.9, 5289.4, 5351.5, 5419.3, 5496.2, 5550.1, 5614.9, 5715.7, 5748.2, 5785.9, 5838.9, 5882.4, 5950.0, 6001.6, 6081.1, 6108.6, 6180.3, 6245.0, 6326.7, 6363.9, 6403.5, 6430.5, 6446.7, 6484.5, 6537.7, 6550.1, 6567.0, 6587.1, 6624.7, 6661.2, 6672.1, 6690.9, 6739.6, 6777.6, 6792.7, 6797.3, 6848.2, 6871.5, 6906.5, 6929.4, 6951.3, 7007.9, 7011.7, 7045.7, 7068.4, 7087.5, 7095.3, 7128.1, 7129.7, 7136.5, 7173.1, 7174.5, 7213.3, 7249.0, 7280.2, 7302.8, 7333.8, 7341.1, 7360.9, 7470.6, 7482.0, 7507.7, 7516.2, 7563.9, 7589.1, 7591.9, 7634.9, 7665.0, 7690.5, 7716.9, 7719.8, 7788.8, 7789.3, 7841.1, 7930.4, 7990.2, 7995.9, 8134.3, 8210.4, 8238.4, 8421.4, 8509.7, 8555.5, 8573.9, 8610.9, 8630.2, 8713.8, 8747.7, 8748.5, 8756.2, 8759.3, 8765.1, 8805.6, 8809.5, 8810.8, 8813.4, 8839.7, 8956.2, 8974.5, 9001.5, 9115.6, 9151.9, 9174.5, 9221.2, 9247.4, 9272.4, 9273.8, 9287.5]"
3,1,30,"[149.0, 180.1, 219.0, 598.1, 641.4, 759.9, 796.7, 804.9, 915.9, 949.7, 976.6, 976.6, 976.7, 976.7, 976.7, 981.9, 1033.3, 1205.5, 1211.7, 1270.8, 1342.8, 1463.4, 1477.0, 1583.6, 1832.9, 1899.4, 1987.1, 2009.0, 2032.7, 2050.5, 2257.0, 2329.0, 2385.6, 2657.4, 2763.3, 2922.9, 2923.4, 3005.7, 3119.1, 3130.5, 3165.0, 3233.4, 3234.5, 3271.2, 3351.2, 3371.7, 3420.4, 3450.9, 3458.1, 3509.0, 3573.7, 3586.5, 3596.3, 3604.9, 3613.6, 3641.2, 3652.0, 3655.2, 3659.5, 3663.5, 3667.1, 3702.0, 3789.1, 3819.2, 3829.1, 3862.5, 3869.6, 3871.0, 3895.8, 3903.8, 3929.1, 3962.4, 3965.8, 3976.4, 3987.7, 3995.7, 4005.3, 4029.0, 4047.5, 4062.3, 4095.6, 4127.9, 4128.9, 4162.2, 4191.0, 4195.5, 4228.8, 4262.1, 4295.3, 4307.5, 4328.6, 4349.6, 4474.6, 4607.8, 4676.7, 4749.5, 4803.4, 4822.9, 4862.7, 4884.2, 4973.9, 4996.9, 5044.9, 5135.8, 5198.8, 5246.0, 5289.8, 5360.0, 5398.6, 5456.8, 5472.2, 5501.5, 5544.3, 5595.7, 5684.9, 5695.6, 5750.4, 5787.3, 5807.1, 5836.7, 5837.8, 5856.3, 5890.2, 5918.9, 5939.3, 5959.7, 6020.5, 6061.2, 6088.3, 6115.6, 6139.1, 6160.7, 6203.3, 6236.7, 6250.8, 6251.2, 6320.0, 6337.6, 6361.3, 6395.3, 6419.0, 6426.5, 6448.3, 6465.6, 6509.7, 6556.2, 6570.3, 6584.9, 6585.0, 6605.3, 6613.9, 6620.4, 6636.1, 6650.4, 6687.2, 6708.0, 6734.9, 6742.2, 6767.2, 6781.6, 6796.9, 6814.7, 6823.4, 6832.2, 6894.2, 6914.5, 6924.9, 6955.9, 6972.2, 6990.3, 7017.0, 7038.0, 7076.7, 7104.3, 7122.4, 7136.1, 7165.7, 7187.6, 7219.5, 7279.2, 7304.5, 7329.0, 7341.4, 7355.9, 7366.5, 7373.8, 7374.5, 7416.5, 7419.9, 7447.5, 7465.3, 7479.8, 7510.8, 7526.4, 7556.2, 7557.2, 7567.4, 7584.1, 7601.6, 7640.0, 7647.0, 7678.7, 7688.5, 7692.4, 7718.6, 7718.6, 7737.8, 7740.5, 7751.0, 7780.6, 7783.2, 7796.6, 7828.6, 7833.2, 7836.5, 7915.2, 7939.8, 7983.5, 7991.5, 7993.7, 8018.8, 8070.9, 8076.2, 8129.5, 8210.5, 8244.1, 8277.1, 8324.8, 8370.0, 8408.3, 8411.3, 8477.7, 8587.2, 8661.9, 8706.3, 8732.8, 8850.4, 8870.0, 8965.8, 9071.4, 9144.3, 9191.1, 9270.9, 9297.0, 9369.3, 9383.8, 9406.8, 9519.3, 9577.0, 9677.4]"
4,1,10,"[225.6, 239.2, 256.0, 264.3, 306.5, 310.7, 313.8, 317.2, 321.6, 324.6, 324.8, 531.6, 600.8, 634.2, 1695.8, 1703.8, 1821.9, 1886.2, 1923.2, 2034.1, 2057.2, 2130.0, 2151.7, 2241.5, 2255.3, 2325.0, 2395.0, 2417.5, 2473.1, 2544.8, 2573.5, 2618.2, 2671.1, 2722.6, 2743.6, 2791.2, 2835.7, 2889.1, 2893.6, 2962.4, 2964.5, 3006.1, 3058.1, 3091.5, 3112.5, 3131.5, 3137.0, 3139.4, 3212.6, 3264.6, 3291.4, 3317.4, 3344.6, 3391.4, 3413.9, 3481.2, 3491.4, 3523.8, 3590.5, 3591.4, 3691.4, 3693.8, 3772.0, 3791.4, 3867.2, 3868.3, 3937.1, 4085.4, 4156.0, 4163.8, 4260.7, 4335.2, 4440.1, 4513.6, 4591.5, 4643.4, 4697.0, 4698.7, 4742.1, 4778.4, 4782.5, 4807.7, 4888.2, 4924.9, 4975.8, 5013.3, 5061.4, 5097.3, 5125.0, 5148.4, 5152.2, 5160.8, 5163.4, 5213.5, 5260.0, 5295.2, 5365.9, 5380.3, 5429.9, 5471.6, 5498.4, 5535.7, 5573.7, 5609.9, 5626.7, 5675.6, 5710.0, 5716.1, 5734.8, 5757.2, 5796.6, 5798.4, 5855.2, 5899.8, 5933.9, 5967.1, 5970.5, 5998.9, 6011.9, 6026.1, 6054.1, 6122.6, 6170.4, 6172.5, 6195.0, 6203.9, 6205.1, 6247.9, 6269.7, 6288.7, 6352.7, 6379.3, 6415.3, 6418.1, 6446.6, 6471.0, 6485.8, 6499.1, 6519.6, 6546.7, 6585.2, 6610.8, 6646.3, 6694.6, 6720.5, 6780.3, 6791.5, 6816.5, 6847.1, 6855.7, 6885.2, 6902.5, 6948.4, 6958.0, 6978.2, 6999.4, 7004.6, 7013.5, 7069.0, 7079.4, 7118.3, 7124.5, 7127.3, 7158.9, 7180.0, 7198.4, 7235.5, 7241.4, 7246.3, 7255.6, 7291.0, 7320.0, 7331.6, 7377.8, 7419.8, 7493.6, 7505.0, 7520.3, 7547.6, 7620.3, 7628.2, 7732.0, 7735.9, 7859.5, 7973.5, 7988.2, 8140.9, 8149.1, 8239.5, 8291.5, 8460.6, 8605.9, 8626.2, 8687.3, 8720.2, 8949.8, 9028.3, 9052.3]"
5,1,30,"[21.4, 121.9, 175.5, 460.8, 903.4, 973.2, 973.3, 1101.5, 1107.7, 1113.6, 1117.8, 1125.0, 1288.3, 1317.0, 1340.2, 1345.1, 1352.7, 1434.1, 1449.0, 1543.0, 1645.6, 1728.1, 1729.2, 1826.1, 1862.4, 1926.0, 1983.4, 1989.6, 2005.2, 2008.9, 2012.8, 2016.7, 2021.3, 2030.0, 2042.4, 2075.2, 2113.4, 2130.9, 2150.4, 2172.3, 2181.0, 2188.6, 2193.7, 2200.3, 2224.0, 2262.3, 2271.4, 2278.6, 2317.3, 2320.9, 2330.7, 2357.7, 2407.9, 2420.2, 2428.2, 2436.4, 2440.1, 2491.8, 2504.7, 2509.9, 2513.7, 2558.9, 2562.7, 2567.7, 2571.4, 2571.9, 2575.8, 2595.2, 2673.7, 2743.3, 2757.5, 2827.8, 2829.3, 2830.5, 2832.3, 2833.4, 2834.6, 2835.8, 2848.4, 2855.5, 2932.5, 3004.7, 3016.0, 3016.5, 3074.5, 3143.4, 3193.2, 3200.4, 3208.5, 3254.9, 3333.0, 3450.8, 3463.9, 3547.0, 3548.1, 3587.2, 3591.1, 3633.7, 3665.5, 3705.9, 3742.9, 3776.2, 3782.4, 3791.4, 3809.5, 3826.2, 3842.8, 3846.6, 3876.1, 3878.6, 3909.4, 3925.5, 3942.7, 3976.0, 3980.5, 3994.2, 4009.3, 4009.6, 4042.6, 4058.7, 4075.9, 4106.1, 4109.2, 4142.5, 4175.8, 4194.8, 4209.1, 4242.4, 4275.9, 4357.6, 4436.0, 4511.8, 4528.7, 4545.1, 4625.5, 4731.9, 4739.9, 4764.6, 4767.0, 4773.0, 4774.9, 4776.6, 4777.9, 4810.8, 4939.5, 4944.6, 4991.1, 5074.9, 5132.3, 5164.7, 5244.5, 5290.1, 5291.2, 5315.1, 5323.5, 5335.1, 5431.7, 5441.6, 5454.4, 5456.7, 5461.7, 5469.8, 5477.6, 5479.1, 5512.4, 5516.9, 5521.9, 5525.9, 5531.6, 5564.1, 5565.2, 5655.2, 5677.5, 5745.5, 5790.3, 5794.6, 5826.0, 5860.6, 5910.4, 5953.2, 6002.8, 6030.7, 6063.4, 6140.4, 6166.1, 6201.7, 6233.6, 6269.6, 6302.4, 6324.5, 6364.8, 6404.4, 6434.2, 6466.7, 6505.9, 6509.9, 6552.2, 6599.1, 6652.4, 6677.4, 6681.3, 6709.6, 6762.7, 6780.0, 6788.6, 6796.5, 6800.5, 6820.7, 6872.7, 6913.4, 6919.8, 6942.8, 6954.1, 6976.9, 7007.1, 7038.2, 7063.3, 7118.6, 7162.9, 7183.9, 7210.9, 7243.0, 7243.8, 7248.5, 7267.4, 7288.4, 7317.8, 7333.8, 7341.7, 7363.7, 7369.7, 7379.2, 7405.8, 7412.0, 7424.6, 7466.2, 7467.7, 7470.0, 7492.9, 7515.4, 7546.4, 7560.8, 7566.4, 7606.2, 7621.7, 7651.6, 7685.8, 7697.0, 7699.3, 7742.4, 7742.8, 7755.0, 7788.8, 7852.2, 7873.4, 7924.8, 7943.4, 7981.6, 8081.4, 8105.5, 8147.8, 8162.1, 8240.5, 8343.2, 8360.4, 8402.3, 8500.6, 8557.3, 8583.1, 8596.0, 8627.3, 8708.7, 8812.5, 8821.2, 8889.7, 8964.5, 9036.6, 9038.0, 9039.0, 9040.8, 9042.0, 9043.3, 9044.7, 9108.0, 9147.3, 9219.5, 9220.7, 9282.9, 9286.1, 9339.5, 9401.2, 9502.4]"
6,1,14,"[92.7, 291.5, 798.6, 862.6, 954.6, 966.1, 966.1, 1081.9, 1185.1, 1586.6, 1689.3, 1861.7, 1913.5, 2044.4, 2116.6, 2314.9, 2361.8, 2405.6, 2468.7, 2673.5, 2714.8, 2802.7, 2823.1, 2920.2, 2970.8, 2991.7, 3039.2, 3045.9, 3063.1, 3118.1, 3134.5, 3183.5, 3205.9, 3212.4, 3228.2, 3228.4, 3277.3, 3295.5, 3316.0, 3348.7, 3373.5, 3420.1, 3543.2, 3749.9, 3861.2, 3871.4, 3884.8, 3897.4, 3903.7, 3911.5, 3954.8, 3960.4, 3963.7, 3967.0, 3977.2, 3984.2, 4005.5, 4065.3, 4144.3, 4162.6, 4229.5, 4325.7, 4360.7, 4440.8, 4504.3, 4570.2, 4647.4, 4689.7, 4697.4, 4755.7, 4797.1, 4849.0, 4877.9, 4911.0, 4940.6, 4961.3, 4985.4, 5009.8, 5079.1, 5128.2, 5152.3, 5195.3, 5204.8, 5222.3, 5267.2, 5278.0, 5292.9, 5300.6, 5312.7, 5321.6, 5329.3, 5336.4, 5352.6, 5359.8, 5378.7, 5389.8, 5397.2, 5447.4, 5452.3, 5466.3, 5487.5, 5511.8, 5554.5, 5580.8, 5590.9, 5623.7, 5645.3, 5669.9, 5679.7, 5712.4, 5720.7, 5760.1, 5780.8, 5817.7, 5821.9, 5852.8, 5888.6, 5902.1, 5931.4, 5973.7, 5991.7, 5993.0, 5998.3, 6015.3, 6028.6, 6066.8, 6090.9, 6120.2, 6168.4, 6184.3, 6210.5, 6223.3, 6253.0, 6300.9, 6334.2, 6367.2, 6374.2, 6418.0, 6420.3, 6446.8, 6460.0, 6470.0, 6500.2, 6541.8, 6545.3, 6572.7, 6625.7, 6627.4, 6662.2, 6670.3, 6697.4, 6708.3, 6716.7, 6787.1, 6795.3, 6826.6, 6845.2, 6882.5, 6899.1, 6920.3, 6924.8, 6934.0, 6944.6, 6968.3, 7004.7, 7015.0, 7153.7, 7154.9, 7197.3, 7251.1, 7333.4, 7353.3, 7430.8, 7437.6, 7478.4, 7561.7, 7660.6, 7714.7, 7779.4, 7818.2, 7905.2, 8063.8, 8076.3, 8159.5, 8250.8, 8324.7, 8361.8, 8382.8, 8411.2, 8419.1, 8446.5, 8461.4, 8474.0, 8478.9, 8489.8, 8508.8, 8530.5, 8539.8, 8586.1]"
7,1,10,"[91.9, 103.6, 348.4, 502.4, 535.5, 685.1, 819.5, 914.9, 935.9, 966.8, 966.8, 966.9, 966.9, 966.9, 966.9, 987.5, 999.9, 1095.6, 1149.7, 1217.7, 1324.7, 1410.7, 1413.2, 1570.1, 1577.5, 1692.1, 1860.8, 1863.7, 1887.4, 1899.0, 2077.5, 2196.5, 2280.6, 2369.3, 2500.2, 2543.3, 2588.7, 2610.3, 2611.5, 2669.4, 2719.4, 2727.2, 2801.9, 2892.4, 2901.2, 3061.1, 3118.8, 3134.5, 3142.3, 3144.5, 3146.6, 3172.8, 3212.1, 3242.4, 3304.6, 3342.4, 3384.7, 3442.4, 3472.2, 3530.9, 3542.4, 3642.4, 3659.5, 3683.4, 3706.5, 3728.2, 3729.5, 3730.9, 3732.8, 3733.9, 3735.8, 3738.7, 3740.5, 3741.6, 3743.7, 3747.5, 3755.7, 3776.6, 3805.6, 3810.8, 3814.9, 3951.0, 4028.4, 4051.4, 4118.6, 4227.5, 4280.4, 4402.4, 4406.9, 4451.9, 4486.1, 4544.1, 4619.4, 4735.3, 4753.1, 4769.8, 4793.5, 4842.9, 4846.6, 4868.5, 4924.6, 4965.2, 5005.3, 5032.3, 5058.6, 5106.5, 5135.7, 5144.2, 5187.5, 5212.9, 5234.1, 5295.8, 5352.2, 5422.1, 5424.9, 5463.3, 5500.3, 5537.0, 5549.4, 5551.6, 5552.5, 5584.1, 5638.6, 5666.8, 5704.7, 5709.6, 5744.0, 5799.0, 5874.4, 5922.6, 5966.0, 6003.4, 6034.7, 6053.1, 6063.4, 6089.3, 6121.6, 6189.1, 6198.5, 6216.6, 6246.2, 6268.7, 6282.7, 6295.9, 6341.0, 6378.8, 6412.9, 6474.7, 6502.0, 6533.7, 6544.0, 6583.5, 6606.1, 6633.5, 6642.2, 6644.0, 6691.3, 6697.7, 6734.3, 6738.9, 6753.2, 6808.7, 6824.3, 6858.9, 6864.2, 6866.0, 6918.6, 6919.2, 6919.7, 6931.0, 6975.2, 7002.3, 7030.7, 7082.1, 7086.2, 7141.7, 7156.9, 7157.9, 7273.7, 7382.1, 7493.2, 7535.7, 7727.0, 7806.2, 7844.1, 7915.6, 8060.5, 8107.6, 8230.3, 8231.4, 8286.5, 8296.2, 8303.2, 8326.7, 8336.0, 8374.5, 8405.9, 8435.1, 8455.1, 8464.6, 8482.3, 8504.1, 8511.9, 8533.4, 8551.9, 8566.2, 8586.5, 8608.2, 8629.6, 8645.4, 8658.5]"
8,1,10,"[28.5, 206.9, 210.5, 395.9, 561.9, 594.8, 679.3, 779.0, 840.6, 988.2, 1236.4, 1240.0, 1250.3, 1250.3, 1250.5, 1250.5, 1250.5, 1503.3, 1509.9, 1605.9, 1637.0, 1706.9, 1882.5, 2048.8, 2065.6, 2072.4, 2098.4, 2239.8, 2259.4, 2286.4, 2476.7, 2542.5, 2617.4, 2680.0, 2695.0, 2701.2, 2738.9, 2836.3, 2940.0, 2945.5, 2972.0, 2999.0, 3018.2, 3032.1, 3054.1, 3060.5, 3067.0, 3106.6, 3180.0, 3217.0, 3302.6, 3378.7, 3384.8, 3422.7, 3471.2, 3489.0, 3512.8, 3526.9, 3587.4, 3646.5, 3700.0, 3726.0, 3763.8, 3790.2, 3800.1, 3813.9, 3849.1, 3900.1, 3926.3, 4000.1, 4024.5, 4051.9, 4064.6, 4070.9, 4100.0, 4119.0, 4144.0, 4154.0, 4191.3, 4200.0, 4258.9, 4347.9, 4348.8, 4402.8, 4404.0, 4411.9, 4516.6, 4520.8, 4578.9, 4630.6, 4715.0, 4738.7, 4752.6, 4770.4, 4843.4, 4927.9, 5012.8, 5018.3, 5049.9, 5143.5, 5154.4, 5170.4, 5195.9, 5258.5, 5324.9, 5385.6, 5422.2, 5495.5, 5514.9, 5526.5, 5568.4, 5570.2, 5622.0, 5656.4, 5680.4, 5719.9, 5725.6, 5726.1, 5752.4, 5762.3, 5777.7, 5821.1, 5840.5, 5882.1, 5907.7, 5958.3, 5995.7, 6053.8, 6070.7, 6090.4, 6121.7, 6138.5, 6159.0, 6198.7, 6226.9, 6234.7, 6265.4, 6292.5, 6308.1, 6319.8, 6360.4, 6421.3, 6473.0, 6509.1, 6578.2, 6630.4, 6638.4, 6680.3, 6708.8, 6751.7, 6771.0, 6828.9, 6853.1, 6871.7, 6891.4, 6912.3, 6963.5, 6984.6, 7018.1, 7049.8, 7085.3, 7135.2, 7190.3, 7199.2, 7224.8, 7237.2, 7262.3, 7276.2, 7280.4, 7292.3, 7335.9, 7340.6, 7365.7, 7391.4, 7423.1, 7446.9, 7502.4, 7513.1, 7557.8, 7565.8, 7613.3, 7617.4, 7668.8, 7671.9, 7681.8, 7701.2, 7724.3, 7749.6, 7798.0, 7896.6, 7957.9, 7996.1, 8053.7, 8162.4, 8301.0, 8461.6, 8562.1, 8572.8, 8573.8, 8642.1, 8669.0, 8738.5, 8745.9, 8788.8, 8798.2, 8802.4, 8901.7, 8902.8, 8911.0, 8955.4, 8956.6, 9046.0, 9066.9, 9099.9, 9101.2, 9137.8, 9152.9, 9175.2, 9201.0, 9225.3, 9241.5, 9306.7]"
9,1,10,"[198.6, 223.7, 334.2, 407.2, 416.6, 515.3, 795.1, 894.7, 895.1, 1117.7, 1126.5, 1136.4, 1217.6, 1279.4, 1283.1, 1328.4, 1384.5, 1462.2, 1464.5, 1464.5, 1467.3, 1474.9, 1481.2, 1526.2, 1585.4, 1692.0, 1700.6, 1828.0, 1830.8, 1959.1, 1974.5, 1974.5, 2050.3, 2076.1, 2111.3, 2244.1, 2476.4, 2514.1, 2515.3, 2546.7, 2672.9, 2762.4, 2848.4, 2925.3, 2935.4, 2985.3, 3038.4, 3088.1, 3174.9, 3224.3, 3264.4, 3317.2, 3349.6, 3383.9, 3452.3, 3526.2, 3527.4, 3574.9, 3586.8, 3599.5, 3613.1, 3613.5, 3625.6, 3670.1, 3674.9, 3679.4, 3709.7, 3727.7, 3740.0, 3752.6, 3785.2, 3821.0, 3826.8, 3910.5, 3926.8, 3935.5, 3973.7, 4015.5, 4026.8, 4057.5, 4080.0, 4124.5, 4126.8, 4187.8, 4219.0, 4226.8, 4250.9, 4326.8, 4329.4, 4337.1, 4454.0, 4460.5, 4640.9, 4645.0, 4667.1, 4764.5, 4849.8, 4889.3, 5007.7, 5030.3, 5050.6, 5074.0, 5095.2, 5100.6, 5104.6, 5117.1, 5133.7, 5170.0, 5173.9, 5178.8, 5184.5, 5247.3, 5283.4, 5382.3, 5400.6, 5428.1, 5501.2, 5536.0, 5611.3, 5663.4, 5679.1, 5723.8, 5751.6, 5778.1, 5805.8, 5893.5, 5940.1, 6014.8, 6035.0, 6080.0, 6124.9, 6181.4, 6214.4, 6228.3, 6274.0, 6277.6, 6313.1, 6354.7, 6409.9, 6434.5, 6442.6, 6486.7, 6524.5, 6589.1, 6620.2, 6642.3, 6673.4, 6699.1, 6763.6, 6766.3, 6801.7, 6855.4, 6860.0, 6894.3, 6901.0, 6929.1, 6976.3, 7002.7, 7033.2, 7069.6, 7109.7, 7144.7, 7146.0, 7173.2, 7185.4, 7208.6, 7224.5, 7242.6, 7283.4, 7315.0, 7326.7, 7345.1, 7378.4, 7399.6, 7417.4, 7434.2, 7447.8, 7456.3, 7493.3, 7513.7, 7536.8, 7548.5, 7553.6, 7561.1, 7604.7, 7617.6, 7659.9, 7670.5, 7694.3, 7722.9, 7729.5, 7770.1, 7799.8, 7819.5, 7826.5, 7834.2, 7861.2, 7887.1, 7933.8, 7944.3, 7971.2, 7999.2, 8001.7, 8023.5, 8037.1, 8047.3, 8116.3, 8139.2, 8165.5, 8203.4, 8315.1, 8316.3, 8335.4, 8514.6, 8575.9, 8746.1, 8799.9, 8873.9, 8903.1, 8904.2, 9012.9, 9072.4, 9150.3, 9154.0, 9213.7, 9216.3, 9218.0, 9219.9, 9269.8, 9348.6, 9408.8, 9432.2, 9493.7, 9585.4]"
