,trial,f1,spikes
0,1,6,"[35.9, 36.8, 114.5, 141.8, 292.2, 529.1, 765.7, 945.0, 951.8, 951.8, 951.8, 951.9, 1082.3, 1154.0, 1166.5, 1200.0, 1201.2, 1223.3, 1230.3, 1255.1, 1269.6, 1322.1, 1323.3, 1361.3, 1376.3, 1451.7, 1644.7, 1645.8, 1686.8, 1716.7, 2027.8, 2327.8, 2685.5, 2798.7, 2975.3, 3366.4, 3408.7, 3575.4, 3630.8, 3742.0, 3795.8, 3908.6, 3965.0, 3971.9, 4110.0, 4151.5, 4221.6, 4259.8, 4451.0, 4478.8, 4667.2, 4669.8, 4916.7, 5023.1, 5062.6, 5169.1, 5214.3, 5309.8, 5371.2, 5451.8, 5652.8, 5660.9, 5759.6, 5877.3, 5948.7, 5957.6, 5977.2, 5986.6, 6036.5, 6135.8, 6191.3, 6229.4, 6251.2, 6350.3, 6417.6, 6436.8, 6495.0, 6656.5, 6762.0, 6772.8, 6823.5, 6883.4, 6933.5, 6970.2, 6989.0, 7043.6, 7044.5, 7100.0, 7125.1, 7155.5, 7193.5, 7198.1, 7202.6, 7206.0, 7211.0, 7266.5, 7270.8, 7300.2, 7322.0, 7333.9, 7377.5, 7384.7, 7387.5, 7395.4, 7408.8, 7433.0, 7477.4, 7489.8, 7539.3, 7580.7, 7724.0, 7785.7, 7815.6, 7824.0, 8168.4, 8287.5, 8337.8, 8434.3, 8499.0, 8687.8, 8697.9, 8784.2, 8832.3, 8861.5, 8884.1, 8901.3, 8913.4, 8914.8, 8924.8, 8950.9, 8962.2, 8977.9, 8992.2, 9003.9, 9009.2, 9017.8, 9026.6, 9040.1, 9049.5, 9063.9, 9090.7, 9141.3, 9248.8]"
1,1,38,"[57.3, 296.1, 449.8, 636.4, 708.0, 769.5, 822.7, 921.4, 1098.5, 1248.6, 1341.2, 1341.8, 1434.3, 1490.5, 1492.8, 1497.2, 1517.1, 1535.3, 1542.6, 1551.9, 1587.0, 1588.2, 1614.9, 1643.5, 1644.6, 1688.7, 1689.8, 1736.4, 1753.7, 1813.3, 1862.9, 1876.7, 1882.6, 2399.8, 2702.3, 3054.2, 3070.5, 3075.4, 3096.8, 3123.1, 3149.4, 3175.7, 3202.0, 3228.3, 3254.6, 3280.9, 3307.2, 3333.5, 3359.8, 3361.4, 3386.1, 3412.4, 3438.7, 3465.0, 3491.3, 3511.3, 3517.6, 3543.9, 3570.2, 3699.9, 3942.8, 3951.2, 4302.2, 4413.5, 4419.4, 4544.7, 4568.0, 4729.9, 4864.3, 4919.1, 5036.9, 5215.7, 5262.7, 5356.7, 5447.2, 5529.5, 5538.7, 5626.8, 5719.6, 5739.5, 5804.7, 5892.8, 5923.5, 5939.7, 5966.3, 6046.8, 6081.7, 6094.7, 6156.6, 6199.6, 6206.5, 6326.5, 6330.2, 6346.2, 6415.1, 6482.5, 6570.6, 6583.5, 6609.0, 6645.7, 6647.4, 6685.8, 6724.2, 6762.6, 6801.0, 6815.3, 6822.2, 6839.4, 6877.8, 6889.0, 6913.9, 6941.1, 6979.5, 6981.0, 6994.2, 7007.9, 7017.9, 7056.3, 7094.7, 7131.9, 7143.1, 7144.0, 7145.9, 7154.8, 7185.6, 7221.9, 7250.9, 7290.4, 7431.2, 7502.3, 7618.8, 7759.2, 7788.0, 7894.0, 8038.2, 8077.8, 8126.0, 8147.3, 8312.1, 8312.3, 8418.2, 8433.7, 8483.2, 8525.1, 8525.4, 8548.8, 8564.7, 8566.4, 8588.8, 8618.3, 8634.4, 8651.8, 8666.3, 8683.0]"
2,1,48,"[18.1, 57.8, 125.5, 214.2, 524.6, 626.2, 661.4, 692.1, 771.9, 821.7, 872.0, 876.3, 931.2, 977.2, 977.3, 977.3, 977.4, 977.5, 1070.8, 1104.1, 1122.4, 1126.7, 1262.6, 1300.2, 1365.7, 1454.1, 1525.3, 1597.0, 1665.5, 1685.4, 1715.0, 1852.2, 2316.5, 2350.5, 2351.7, 2418.1, 2419.2, 2519.3, 2520.4, 2695.4, 2735.3, 2927.1, 2962.1, 3090.2, 3317.6, 3338.4, 3342.9, 3359.2, 3380.0, 3391.9, 3400.8, 3421.6, 3442.4, 3455.5, 3463.2, 3484.0, 3504.8, 3525.6, 3546.4, 3567.2, 3588.0, 3608.8, 3629.6, 3650.4, 3671.2, 3676.0, 3681.6, 3692.0, 3712.8, 3715.6, 3733.6, 3754.4, 3775.2, 3793.3, 3796.0, 3816.8, 3827.2, 3855.3, 4170.9, 4188.1, 4271.6, 4314.3, 4336.6, 4357.0, 4467.3, 4471.0, 4475.4, 4517.7, 4563.4, 4590.2, 4685.1, 4792.8, 4875.3, 4904.9, 4921.4, 5138.0, 5182.0, 5238.0, 5266.9, 5389.4, 5483.4, 5562.4, 5563.5, 5599.5, 5699.9, 5798.5, 5833.5, 5844.0, 5848.8, 5902.2, 5989.7, 6022.5, 6041.0, 6092.9, 6116.9, 6230.1, 6268.1, 6283.4, 6285.9, 6378.9, 6513.9, 6578.7, 6599.1, 6607.4, 6635.8, 6678.0, 6722.9, 6787.0, 6809.5, 6817.7, 6856.1, 6866.5, 6894.5, 6932.9, 6971.3, 6977.1, 7009.7, 7048.1, 7066.9, 7086.5, 7097.3, 7124.9, 7154.9, 7163.3, 7187.7, 7201.7, 7219.5, 7240.1, 7247.8, 7278.5, 7316.9, 7347.4, 7355.6, 7418.8, 7581.7, 7624.1, 7795.8, 7829.5, 7865.9, 7950.5, 8053.9, 8097.6, 8147.9, 8162.1, 8205.7, 8227.7, 8239.9, 8269.0, 8298.6, 8305.0, 8341.3, 8347.2, 8366.6, 8382.4, 8422.2, 8453.1, 8531.0, 8533.3, 8540.9, 8594.5, 8626.3, 8635.4, 8639.6, 8656.5, 8656.6, 8669.1, 8692.5, 8702.2, 8712.3, 8734.6, 8760.5, 8764.6, 8772.0, 8801.6, 8816.3]"
3,1,6,"[25.0, 215.5, 227.5, 237.6, 256.9, 308.8, 425.5, 454.7, 497.8, 503.6, 595.7, 657.7, 752.1, 764.6, 957.1, 972.4, 972.4, 972.5, 1107.8, 1121.3, 1146.8, 1208.9, 1262.7, 1298.7, 1356.5, 1397.0, 1421.7, 1450.2, 1530.0, 1701.6, 1813.0, 2047.0, 2054.6, 2121.8, 2175.7, 2258.7, 2301.9, 2303.0, 2380.4, 2421.5, 2861.0, 2874.1, 2951.0, 3098.9, 3180.6, 3181.8, 3197.9, 3399.5, 3418.4, 3556.4, 3569.2, 3692.1, 3749.6, 3858.7, 3893.0, 3908.3, 3977.2, 4025.3, 4063.0, 4191.9, 4296.6, 4546.9, 4620.8, 4726.0, 4849.0, 4878.8, 4886.2, 4978.5, 4983.2, 5004.5, 5020.9, 5053.9, 5126.8, 5128.7, 5224.9, 5354.5, 5442.5, 5444.6, 5507.7, 5546.3, 5607.9, 5753.8, 5782.1, 5782.4, 5817.3, 5845.6, 5956.4, 6033.5, 6105.2, 6105.6, 6124.3, 6154.2, 6160.3, 6233.9, 6281.3, 6353.4, 6423.7, 6457.2, 6499.5, 6563.2, 6596.2, 6630.2, 6684.0, 6747.2, 6770.5, 6778.9, 6797.3, 6818.7, 6861.0, 6912.2, 6943.6, 6972.5, 7004.3, 7038.1, 7092.3, 7094.5, 7141.8, 7192.2, 7192.8, 7230.6, 7269.0, 7271.4, 7280.7, 7307.4, 7339.5, 7345.8, 7375.5, 7384.2, 7422.6, 7429.2, 7461.0, 7496.2, 7499.4, 7510.4, 7526.1, 7537.8, 7543.8, 7554.6, 7576.2, 7588.5, 7614.6, 7622.0, 7653.0, 7654.0, 7691.4, 7769.9, 7811.6, 7820.7, 7912.0, 7974.8, 7996.6, 8051.8, 8218.6, 8359.3, 8368.9, 8475.1, 8593.7, 8641.7, 8663.9, 8701.0, 8778.9, 8782.2, 8850.7, 8905.2, 8910.2, 8940.6, 8962.8, 9006.8, 9019.7, 9049.8, 9080.5, 9101.9, 9111.6, 9127.9, 9142.9, 9156.6, 9168.4, 9186.7, 9201.2, 9212.6, 9222.1, 9223.3, 9225.4, 9236.9, 9238.5]"
4,1,26,"[47.0, 129.9, 131.2, 133.2, 134.8, 136.4, 138.7, 140.0, 173.4, 225.5, 289.6, 341.9, 401.8, 461.3, 577.3, 772.0, 882.1, 883.3, 896.3, 937.5, 937.5, 937.5, 937.5, 937.6, 937.6, 941.0, 943.4, 963.3, 964.5, 965.4, 989.3, 1013.3, 1014.5, 1049.7, 1050.8, 1092.5, 1093.7, 1103.5, 1109.2, 1110.6, 1120.2, 1134.9, 1136.1, 1154.2, 1186.8, 1189.6, 1201.2, 1202.3, 1222.1, 1266.8, 1297.1, 1298.3, 1355.9, 1376.2, 1377.3, 1460.9, 1573.0, 1574.2, 1612.2, 1847.3, 2112.5, 2314.9, 2363.8, 2485.3, 2663.8, 2684.0, 2816.8, 2953.7, 2992.3, 3066.3, 3180.5, 3285.7, 3360.7, 3377.5, 3415.5, 3422.4, 3466.9, 3492.3, 3614.0, 3630.2, 3668.6, 3691.3, 3707.0, 3745.4, 3783.8, 3790.5, 3822.2, 3860.6, 3899.0, 3937.4, 3975.8, 3981.3, 4014.2, 4052.6, 4083.8, 4091.0, 4095.4, 4129.4, 4142.3, 4189.4, 4288.1, 4302.2, 4467.0, 4481.2, 4534.2, 4602.2, 4647.4, 4703.7, 4750.2, 4763.5, 4797.6, 4825.5, 4837.4, 4853.9, 4896.0, 4959.5, 4986.6, 4991.1, 4991.8, 4998.3, 5002.7, 5010.0, 5034.4, 5058.3, 5063.1, 5117.3, 5148.7, 5184.7, 5189.1, 5195.4, 5244.5, 5269.7, 5275.0, 5275.3, 5283.9, 5290.7, 5291.7, 5297.7, 5301.2, 5331.7, 5348.6, 5376.8, 5398.3, 5417.5, 5422.9, 5447.9, 5475.5, 5482.1, 5491.8, 5561.3, 5599.5, 5618.4, 5665.9, 5678.4, 5759.2, 5837.3, 5844.1, 5881.7, 5921.0, 6004.8, 6021.4, 6085.4, 6149.7, 6155.3, 6169.6, 6175.5, 6211.4, 6242.5, 6300.0, 6316.8, 6343.1, 6373.8, 6374.4, 6417.7, 6469.6, 6509.5, 6521.7, 6555.2, 6562.0, 6617.4, 6669.5, 6696.1, 6697.6, 6718.8, 6776.4, 6782.7, 6831.2, 6844.0, 6871.1, 6875.7, 6894.9, 6910.2, 6993.4, 7015.6, 7047.5, 7062.1, 7080.6, 7113.8, 7130.1, 7169.6, 7185.7, 7212.3, 7241.2, 7296.7, 7301.3, 7301.7, 7352.2, 7352.4, 7374.5, 7407.7, 7422.3, 7430.0, 7439.2, 7453.3, 7453.4, 7463.2, 7516.1, 7518.7, 7538.5, 7574.2, 7581.9, 7592.0, 7614.7, 7621.2, 7626.7, 7629.7, 7631.4, 7641.8, 7654.5, 7677.7, 7701.6, 7710.1, 7734.1, 7772.4, 7802.2, 7812.1, 7817.2, 7822.0, 7841.4, 7852.8, 7902.6, 7922.3, 7930.1, 7940.8, 7945.2, 7966.9, 7971.9, 7980.7, 7985.6, 7993.4, 8033.7, 8038.6, 8072.0, 8130.3, 8245.9, 8346.8, 8373.3, 8517.5, 8611.8, 8624.6, 8629.4, 8757.1, 8791.8, 8810.6, 8811.8, 8821.6, 8826.7, 8834.0, 8851.1, 8857.3, 8869.4, 8886.6, 8891.7, 8905.9, 8932.9, 8934.8, 8941.7, 8953.1, 8954.4, 8957.8, 8963.0, 8987.1, 8999.4, 9029.1, 9084.2, 9104.8, 9165.7, 9169.8, 9170.9, 9178.5, 9185.6, 9227.9, 9239.2, 9281.1]"
5,1,34,"[31.4, 73.1, 168.6, 179.9, 184.3, 256.9, 356.4, 425.8, 538.4, 574.3, 579.7, 769.4, 925.2, 960.2, 987.1, 1110.6, 1242.1, 1250.0, 1253.0, 1579.4, 1908.4, 1982.6, 2023.8, 2039.6, 2065.4, 2081.5, 2132.8, 2212.0, 2325.3, 2374.7, 2408.3, 2513.5, 2647.5, 2693.4, 2824.9, 2889.6, 2937.8, 2997.4, 3005.8, 3023.7, 3028.0, 3075.8, 3197.7, 3265.1, 3270.4, 3337.3, 3400.2, 3460.3, 3481.7, 3551.0, 3586.3, 3638.6, 3705.8, 3754.5, 3770.7, 3781.9, 3812.1, 3830.1, 3855.1, 3859.5, 3888.9, 3918.3, 3921.7, 3947.7, 3977.1, 3987.4, 3997.3, 4006.5, 4034.9, 4035.9, 4065.3, 4094.7, 4124.1, 4132.6, 4138.3, 4143.4, 4153.5, 4182.9, 4212.3, 4214.4, 4241.7, 4259.7, 4271.1, 4300.5, 4319.9, 4329.9, 4416.4, 4509.3, 4606.5, 4781.2, 4851.8, 4911.4, 4961.6, 4966.7, 5058.3, 5069.3, 5090.4, 5139.4, 5196.1, 5197.8, 5268.3, 5333.2, 5383.0, 5432.7, 5443.4, 5502.3, 5545.4, 5601.9, 5645.7, 5707.2, 5774.5, 5833.5, 5927.4, 6006.7, 6022.7, 6026.7, 6087.5, 6119.2, 6194.5, 6203.3, 6243.7, 6298.5, 6337.2, 6399.6, 6429.8, 6436.7, 6487.7, 6529.0, 6590.0, 6642.6, 6673.7, 6741.9, 6782.4, 6832.2, 6860.0, 6890.7, 6910.3, 6967.5, 6990.8, 7015.6, 7030.4, 7036.0, 7083.8, 7124.3, 7154.3, 7174.9, 7198.8, 7240.1, 7273.8, 7322.9, 7330.0, 7368.4, 7380.4, 7406.8, 7439.4, 7445.2, 7479.7, 7483.6, 7486.2, 7503.8, 7522.0, 7555.9, 7560.4, 7581.5, 7598.2, 7598.8, 7624.1, 7637.2, 7670.6, 7675.6, 7705.7, 7714.0, 7752.4, 7772.8, 7790.8, 7808.5, 7829.2, 7840.2, 7850.6, 7937.4, 7965.3, 8057.2, 8166.8, 8226.4, 8254.8, 8379.7, 8404.9, 8551.6, 8641.9, 8813.3, 8928.1, 8936.0, 8940.4, 8942.9, 8951.5, 8976.8, 8996.2, 9026.6, 9058.4, 9071.2, 9255.0, 9367.9, 9417.5, 9447.6, 9473.2, 9476.0, 9488.9]"
6,1,48,"[96.6, 175.3, 415.0, 427.7, 455.8, 811.9, 813.1, 814.8, 904.3, 920.2, 929.5, 970.4, 977.3, 987.7, 987.7, 987.8, 987.8, 987.8, 987.8, 1022.4, 1046.4, 1057.2, 1226.9, 1354.2, 1395.1, 1422.5, 1526.0, 1618.4, 1919.7, 2073.3, 2082.2, 2162.3, 2320.2, 2321.3, 2377.1, 2428.8, 2669.6, 2820.7, 2822.6, 3019.1, 3074.9, 3081.3, 3082.5, 3127.5, 3315.9, 3325.8, 3343.7, 3417.0, 3494.3, 3515.1, 3535.9, 3556.7, 3577.5, 3598.3, 3619.1, 3639.9, 3641.7, 3660.7, 3681.5, 3702.3, 3723.1, 3743.9, 3764.7, 3766.8, 3785.5, 3798.9, 3802.3, 3806.3, 3827.1, 3847.9, 3868.7, 3889.5, 3910.3, 3931.1, 3951.9, 3972.7, 3993.5, 4085.6, 4096.6, 4226.3, 4256.1, 4327.4, 4371.3, 4399.3, 4408.9, 4437.7, 4603.5, 4701.1, 4708.6, 4760.1, 4867.5, 4888.0, 4908.2, 4983.2, 5035.9, 5110.6, 5209.9, 5229.5, 5301.6, 5381.5, 5444.9, 5522.1, 5550.3, 5599.0, 5632.2, 5675.4, 5735.9, 5786.8, 5851.6, 5899.1, 5971.0, 6060.1, 6097.1, 6135.3, 6194.2, 6242.3, 6264.5, 6290.3, 6312.7, 6347.1, 6381.1, 6447.9, 6495.2, 6560.0, 6583.7, 6633.4, 6691.4, 6737.4, 6774.3, 6790.5, 6843.1, 6907.5, 6930.6, 6976.8, 6994.4, 7022.7, 7025.6, 7026.3, 7037.9, 7056.8, 7081.6, 7088.0, 7107.3, 7119.2, 7137.7, 7150.4, 7169.8, 7181.6, 7194.7, 7212.8, 7214.2, 7244.0, 7275.2, 7291.7, 7306.4, 7326.1, 7336.1, 7337.6, 7368.8, 7395.2, 7400.0, 7431.2, 7431.6, 7453.9, 7462.4, 7493.6, 7499.0, 7532.5, 7543.8, 7567.5, 7570.2, 7625.6, 7637.7, 7834.3, 7876.7, 8073.9, 8173.6, 8261.4, 8319.8, 8350.3, 8448.0, 8521.4, 8613.5, 8638.4, 8750.1, 8787.0, 8841.8, 8843.8, 8894.8, 8962.0]"
7,1,34,"[408.9, 516.1, 540.7, 738.2, 799.2, 1043.1, 1133.7, 1202.0, 1285.8, 1287.0, 1290.2, 1361.0, 1378.6, 1447.6, 1628.8, 1658.4, 1860.7, 1922.6, 2033.4, 2038.2, 2123.9, 2295.3, 2595.3, 2703.2, 3239.6, 3278.7, 3352.9, 3474.9, 3515.4, 3576.3, 3605.8, 3613.7, 3635.2, 3640.0, 3664.6, 3694.0, 3712.3, 3723.4, 3752.8, 3762.0, 3782.2, 3811.6, 3827.7, 3841.0, 3870.4, 3899.8, 3929.2, 3958.6, 3988.0, 4017.4, 4046.8, 4076.2, 4154.3, 4235.8, 4413.4, 4470.8, 4567.3, 4937.7, 4964.6, 5057.2, 5218.7, 5255.0, 5333.1, 5431.5, 5486.1, 5558.6, 5647.2, 5708.3, 5756.7, 5761.9, 5830.9, 5910.3, 5984.4, 6036.0, 6083.8, 6146.7, 6205.6, 6261.0, 6294.6, 6372.0, 6445.1, 6537.8, 6543.2, 6604.0, 6649.2, 6705.3, 6744.0, 6759.6, 6819.5, 6902.6, 6937.3, 6980.6, 6983.7, 7002.3, 7010.2, 7021.6, 7028.8, 7050.4, 7076.4, 7097.3, 7114.9, 7126.1, 7153.3, 7155.4, 7191.7, 7230.1, 7238.1, 7254.6, 7268.5, 7290.7, 7306.9, 7343.0, 7345.3, 7354.1, 7383.7, 7422.1, 7450.1, 7460.5, 7498.9, 7526.5, 7537.3, 7575.7, 7621.2, 7812.9, 8025.0, 8318.1, 8386.1, 8593.7, 8617.4, 8686.6, 8700.8, 8754.4, 8797.1, 8818.4, 8840.6, 8867.6, 8880.3, 8886.5, 8907.8, 8924.6, 8935.3, 8953.4, 8963.1, 8971.4, 8985.1, 8986.3, 8999.7, 9006.7, 9011.6, 9016.9, 9025.9, 9062.0, 9071.0]"
8,1,12,"[14.7, 104.9, 171.9, 282.4, 692.5, 702.8, 845.9, 845.9, 942.3, 942.3, 942.3, 942.4, 942.4, 942.4, 965.9, 1045.0, 1057.6, 1197.0, 1279.3, 1316.2, 1405.3, 1472.5, 1558.4, 1691.2, 1691.5, 1731.4, 1938.3, 1974.4, 2193.8, 2327.1, 2390.1, 2497.9, 2560.1, 2586.1, 2587.1, 2719.7, 2950.5, 3248.4, 3293.4, 3449.4, 3463.9, 3595.1, 3661.6, 3774.1, 3781.5, 3849.2, 3904.1, 3912.8, 3960.3, 4010.2, 4051.3, 4053.7, 4090.4, 4095.4, 4103.5, 4186.8, 4206.1, 4270.1, 4279.1, 4307.5, 4332.7, 4353.4, 4353.9, 4436.7, 4442.0, 4454.8, 4520.0, 4597.1, 4603.3, 4821.0, 4906.4, 5069.9, 5094.8, 5281.5, 5377.3, 5423.6, 5522.6, 5675.1, 5751.2, 5810.0, 5914.2, 5971.6, 6011.7, 6066.8, 6120.4, 6189.0, 6193.6, 6276.4, 6317.1, 6371.5, 6409.0, 6413.2, 6436.9, 6443.7, 6458.9, 6510.1, 6515.8, 6575.6, 6617.9, 6674.7, 6724.7, 6769.4, 6790.1, 6804.0, 6823.1, 6838.4, 6848.7, 6869.9, 6915.5, 6933.0, 6952.6, 6969.6, 7000.9, 7025.8, 7088.2, 7106.5, 7123.4, 7148.6, 7180.9, 7243.6, 7245.9, 7275.0, 7351.4, 7378.4, 7428.8, 7456.9, 7487.8, 7516.5, 7544.0, 7545.4, 7568.4, 7625.5, 7643.5, 7653.5, 7684.8, 7691.9, 7713.7, 7729.7, 7730.3, 7736.4, 7743.1, 7768.7, 7794.1, 7807.1, 7845.5, 7854.2, 7883.9, 7889.6, 7922.3, 7922.3, 7960.7, 7988.8, 7997.2, 7999.1, 8037.5, 8041.5, 8075.9, 8079.8, 8083.0, 8089.6, 8114.3, 8152.7, 8274.2, 8350.6, 8409.7, 8449.9, 8572.4, 8664.7, 8758.0, 8850.7, 8851.7, 8966.2, 9101.0, 9169.5, 9229.4, 9262.8, 9335.6, 9355.6, 9380.5, 9418.5, 9433.8, 9459.5, 9489.7, 9513.8, 9514.3, 9528.2, 9541.2, 9563.6, 9575.2, 9584.0, 9593.7, 9598.2, 9607.5, 9614.8, 9615.1, 9617.7, 9620.2, 9620.7, 9625.5, 9628.2, 9630.8, 9633.5, 9644.6, 9661.9, 9674.1, 9696.9, 9765.5]"
9,1,16,"[180.1, 253.9, 270.7, 348.6, 462.9, 480.7, 642.0, 968.7, 1019.9, 1085.0, 1214.0, 1218.5, 1246.3, 1420.8, 1433.0, 1439.7, 1441.4, 1442.6, 1478.0, 1502.8, 1509.9, 1511.1, 1521.9, 1549.4, 1567.8, 1569.6, 1607.0, 1614.2, 1700.7, 1736.0, 2030.4, 2047.7, 2111.2, 2118.1, 2468.2, 2653.3, 2797.8, 2981.7, 3029.5, 3246.9, 3416.4, 3470.2, 3496.7, 3559.1, 3569.9, 3630.0, 3655.7, 3687.4, 3696.2, 3701.1, 3707.3, 3714.9, 3798.7, 3824.3, 3884.4, 3904.5, 3921.7, 3975.0, 3977.8, 4008.3, 4037.6, 4067.9, 4100.1, 4111.0, 4162.6, 4173.2, 4225.1, 4249.6, 4261.3, 4287.6, 4322.2, 4350.1, 4366.4, 4412.6, 4435.7, 4467.8, 4475.1, 4508.3, 4582.3, 4596.8, 4657.6, 4715.0, 4717.7, 4786.2, 4818.8, 4889.0, 4946.5, 4992.3, 5030.9, 5124.7, 5176.1, 5188.3, 5215.2, 5272.7, 5309.6, 5310.0, 5339.7, 5352.8, 5423.0, 5460.5, 5493.4, 5502.4, 5537.0, 5589.5, 5616.1, 5639.8, 5700.7, 5737.0, 5789.2, 5817.7, 5856.1, 5881.6, 5900.9, 5911.2, 5949.2, 5972.6, 5992.2, 6003.0, 6011.1, 6053.5, 6127.0, 6194.0, 6262.3, 6300.4, 6330.8, 6346.1, 6364.5, 6373.8, 6381.8, 6398.1, 6402.4, 6458.8, 6500.8, 6520.3, 6596.0, 6639.5, 6640.4, 6642.4, 6658.2, 6667.7, 6765.1, 6860.1, 6889.6, 6933.0, 6998.6, 7088.0, 7122.9, 7149.7, 7171.7, 7230.9, 7259.1, 7264.6, 7315.5, 7343.5, 7371.2, 7395.2, 7406.5, 7446.4, 7474.9, 7483.9, 7513.3, 7517.8, 7551.7, 7568.5, 7590.1, 7627.6, 7628.5, 7660.7, 7666.9, 7683.2, 7705.3, 7743.7, 7780.3, 7782.1, 7809.0, 7820.5, 7822.7, 7858.9, 7864.5, 7897.3, 7908.5, 7935.7, 7947.7, 7974.1, 8002.2, 8034.8, 8152.3, 8388.7, 8491.5, 8713.5, 8818.9, 8925.8, 9046.3, 9204.7, 9336.4, 9354.5, 9425.2, 9426.4, 9429.4, 9471.7, 9514.0, 9547.3, 9559.2, 9569.0, 9590.1, 9606.0, 9622.5, 9634.1, 9646.2, 9661.8, 9681.5, 9704.4, 9719.2, 9759.9, 9887.6, 9939.0, 9949.1, 9987.9, 10026.8]"
